sessionID,sessionStateID,userID,artistID,sessionStateStatus,sessionStateDateCreated,sessionStateDateUpdated,tickStateID,tickStateStatus,tickStateDateCreated,tickStateDateUpdated,tickID,tickType,tickHandler,tickStateResult
2,73184,,,2,"2024-12-10 23:31","2024-12-10 23:33",648074,5,"2024-12-10 23:33","2024-12-10 23:33",38,2,,"{
    ""value"": ""0946582343""
}"
2,73179,,,2,"2024-12-10 22:54","2024-12-10 22:56",648047,5,"2024-12-10 22:56","2024-12-10 22:56",72,1,,"{
    ""result"": 1
}"
2,73179,,,2,"2024-12-10 22:54","2024-12-10 22:56",648045,5,"2024-12-10 22:56","2024-12-10 22:56",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73179,,,2,"2024-12-10 22:54","2024-12-10 22:56",648043,5,"2024-12-10 22:55","2024-12-10 22:55",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/7EFwpLSiIfqPb8hqXg2piM""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 85260
        },
        ""genres"": [
            ""tamil devotional""
        ],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/7EFwpLSiIfqPb8hqXg2piM?locale=*"",
        ""id"": ""7EFwpLSiIfqPb8hqXg2piM"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d0000b273ddb5d6a3fcace864168e8920"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00001e02ddb5d6a3fcace864168e8920"",
                ""height"": 300,
                ""width"": 300
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00004851ddb5d6a3fcace864168e8920"",
                ""height"": 64,
                ""width"": 64
            }
        ],
        ""name"": ""Mahanadhi Shobana"",
        ""popularity"": 48,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:7EFwpLSiIfqPb8hqXg2piM""
    }
}"
2,73179,,,2,"2024-12-10 22:54","2024-12-10 22:56",648042,5,"2024-12-10 22:55","2024-12-10 22:55",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73179,,,2,"2024-12-10 22:54","2024-12-10 22:56",648041,5,"2024-12-10 22:55","2024-12-10 22:55",38,2,,"{
    ""value"": ""Mahammad""
}"
2,73167,,,2,"2024-12-10 22:20","2024-12-10 22:25",647946,5,"2024-12-10 22:25","2024-12-10 22:25",72,1,,"{
    ""result"": 1
}"
2,73167,,,2,"2024-12-10 22:20","2024-12-10 22:25",647943,5,"2024-12-10 22:25","2024-12-10 22:25",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73167,,,2,"2024-12-10 22:20","2024-12-10 22:25",647939,5,"2024-12-10 22:24","2024-12-10 22:24",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/00IKmCY18W6UsSQRyuyY8J""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 1
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/00IKmCY18W6UsSQRyuyY8J?locale=*"",
        ""id"": ""00IKmCY18W6UsSQRyuyY8J"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d0000b273bd05e5b00ac035837137152b"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00001e02bd05e5b00ac035837137152b"",
                ""height"": 300,
                ""width"": 300
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00004851bd05e5b00ac035837137152b"",
                ""height"": 64,
                ""width"": 64
            }
        ],
        ""name"": ""Manishi bhattacharya"",
        ""popularity"": 0,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:00IKmCY18W6UsSQRyuyY8J""
    }
}"
2,73167,,,2,"2024-12-10 22:20","2024-12-10 22:25",647938,5,"2024-12-10 22:21","2024-12-10 22:21",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73167,,,2,"2024-12-10 22:20","2024-12-10 22:25",647936,5,"2024-12-10 22:21","2024-12-10 22:21",38,2,,"{
    ""value"": ""How to grow spotify""
}"
2,73165,,,2,"2024-12-10 22:16","2024-12-10 22:18",647929,5,"2024-12-10 22:18","2024-12-10 22:18",72,1,,"{
    ""result"": 1
}"
2,73165,,,2,"2024-12-10 22:16","2024-12-10 22:18",647927,5,"2024-12-10 22:18","2024-12-10 22:18",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73165,,,2,"2024-12-10 22:16","2024-12-10 22:18",647925,5,"2024-12-10 22:17","2024-12-10 22:17",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/672MN2QdxQBVh1PaULbVQ4""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 2
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/672MN2QdxQBVh1PaULbVQ4?locale=*"",
        ""id"": ""672MN2QdxQBVh1PaULbVQ4"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d0000b2730a9c5529f61f7a3ef17c7da3"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00001e020a9c5529f61f7a3ef17c7da3"",
                ""height"": 300,
                ""width"": 300
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d000048510a9c5529f61f7a3ef17c7da3"",
                ""height"": 64,
                ""width"": 64
            }
        ],
        ""name"": ""Ibiza Airlines"",
        ""popularity"": 0,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:672MN2QdxQBVh1PaULbVQ4""
    }
}"
2,73165,,,2,"2024-12-10 22:16","2024-12-10 22:18",647924,5,"2024-12-10 22:17","2024-12-10 22:17",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73165,,,2,"2024-12-10 22:16","2024-12-10 22:18",647923,5,"2024-12-10 22:17","2024-12-10 22:17",38,2,,"{
    ""value"": ""Udi""
}"
2,73162,,,2,"2024-12-10 21:50","2024-12-10 21:50",647910,5,"2024-12-10 21:50","2024-12-10 21:50",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73162,,,2,"2024-12-10 21:50","2024-12-10 21:50",647909,5,"2024-12-10 21:50","2024-12-10 21:50",38,2,,"{
    ""value"": ""BL3ZZ3D""
}"
2,73161,,,2,"2024-12-10 21:47","2024-12-10 21:47",647905,5,"2024-12-10 21:47","2024-12-10 21:47",38,2,,"{
    ""value"": ""SOULTRAXX""
}"
2,73159,,,2,"2024-12-10 21:41","2024-12-10 21:41",647897,5,"2024-12-10 21:41","2024-12-10 21:41",72,1,,"{
    ""result"": 1
}"
2,73159,,,2,"2024-12-10 21:41","2024-12-10 21:41",647895,5,"2024-12-10 21:41","2024-12-10 21:41",42,2,,"{
    ""value"": ""they\/them"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""They\/Them""
        }
    ]
}"
2,73159,,,2,"2024-12-10 21:41","2024-12-10 21:41",647893,5,"2024-12-10 21:41","2024-12-10 21:41",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/30YHoPY2I6blR4aBlIybvP""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 68
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/30YHoPY2I6blR4aBlIybvP?locale=*"",
        ""id"": ""30YHoPY2I6blR4aBlIybvP"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d0000b2730e95f8c50dedabad4a804915"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00001e020e95f8c50dedabad4a804915"",
                ""height"": 300,
                ""width"": 300
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d000048510e95f8c50dedabad4a804915"",
                ""height"": 64,
                ""width"": 64
            }
        ],
        ""name"": ""Nada Cunada"",
        ""popularity"": 0,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:30YHoPY2I6blR4aBlIybvP""
    }
}"
2,73159,,,2,"2024-12-10 21:41","2024-12-10 21:41",647892,5,"2024-12-10 21:41","2024-12-10 21:41",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73159,,,2,"2024-12-10 21:41","2024-12-10 21:41",647891,5,"2024-12-10 21:41","2024-12-10 21:41",38,2,,"{
    ""value"": ""Nada Cunada""
}"
2,73158,,,2,"2024-12-10 21:35","2024-12-10 21:37",647890,5,"2024-12-10 21:37","2024-12-10 21:37",72,1,,"{
    ""result"": 1
}"
2,73158,,,2,"2024-12-10 21:35","2024-12-10 21:37",647888,5,"2024-12-10 21:36","2024-12-10 21:36",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73158,,,2,"2024-12-10 21:35","2024-12-10 21:37",647886,5,"2024-12-10 21:36","2024-12-10 21:36",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/51fwtHdeYdVfYdnLbgrD3X""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 3
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/51fwtHdeYdVfYdnLbgrD3X?locale=*"",
        ""id"": ""51fwtHdeYdVfYdnLbgrD3X"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d0000b273e2de08c0ec1bf5eb5037dbe9"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00001e02e2de08c0ec1bf5eb5037dbe9"",
                ""height"": 300,
                ""width"": 300
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00004851e2de08c0ec1bf5eb5037dbe9"",
                ""height"": 64,
                ""width"": 64
            }
        ],
        ""name"": ""Black Korea"",
        ""popularity"": 0,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:51fwtHdeYdVfYdnLbgrD3X""
    }
}"
2,73158,,,2,"2024-12-10 21:35","2024-12-10 21:37",647885,5,"2024-12-10 21:36","2024-12-10 21:36",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73158,,,2,"2024-12-10 21:35","2024-12-10 21:37",647884,5,"2024-12-10 21:35","2024-12-10 21:35",38,2,,"{
    ""value"": ""Black Korea""
}"
2,73157,,,2,"2024-12-10 21:26","2024-12-10 21:28",647883,5,"2024-12-10 21:28","2024-12-10 21:28",72,1,,"{
    ""result"": 1
}"
2,73157,,,2,"2024-12-10 21:26","2024-12-10 21:28",647881,5,"2024-12-10 21:28","2024-12-10 21:28",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73157,,,2,"2024-12-10 21:26","2024-12-10 21:28",647879,5,"2024-12-10 21:28","2024-12-10 21:28",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/0iKAfacTx18LmsH2g4dpwl""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 4
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/0iKAfacTx18LmsH2g4dpwl?locale=*"",
        ""id"": ""0iKAfacTx18LmsH2g4dpwl"",
        ""images"": [],
        ""name"": ""TUMELLOW MTD"",
        ""popularity"": 0,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:0iKAfacTx18LmsH2g4dpwl""
    }
}"
2,73157,,,2,"2024-12-10 21:26","2024-12-10 21:28",647878,5,"2024-12-10 21:27","2024-12-10 21:27",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73157,,,2,"2024-12-10 21:26","2024-12-10 21:28",647877,5,"2024-12-10 21:27","2024-12-10 21:27",38,2,,"{
    ""value"": ""Tumellow  Mtd""
}"
2,73154,,,2,"2024-12-10 21:24","2024-12-10 21:25",647871,5,"2024-12-10 21:25","2024-12-10 21:25",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73154,,,2,"2024-12-10 21:24","2024-12-10 21:25",647858,5,"2024-12-10 21:24","2024-12-10 21:24",38,2,,"{
    ""value"": ""Ayanfeoluwa jblaze""
}"
2,73128,,,2,"2024-12-10 20:36","2024-12-10 20:37",647609,5,"2024-12-10 20:37","2024-12-10 20:37",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73128,,,2,"2024-12-10 20:36","2024-12-10 20:37",647608,5,"2024-12-10 20:36","2024-12-10 20:36",38,2,,"{
    ""value"": ""T7D7M7""
}"
2,73124,,,2,"2024-12-10 20:30","2024-12-10 20:30",647576,5,"2024-12-10 20:30","2024-12-10 20:30",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73124,,,2,"2024-12-10 20:30","2024-12-10 20:30",647575,5,"2024-12-10 20:30","2024-12-10 20:30",38,2,,"{
    ""value"": ""Terry Spy""
}"
2,73122,,,2,"2024-12-10 20:27","2024-12-10 20:28",647550,5,"2024-12-10 20:28","2024-12-10 20:28",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/0jW2mGAJ4roNmvqmsIt8st""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 112
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/0jW2mGAJ4roNmvqmsIt8st?locale=*"",
        ""id"": ""0jW2mGAJ4roNmvqmsIt8st"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab6761610000e5eb6af3ad76960fb9fe5249497f"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab676161000051746af3ad76960fb9fe5249497f"",
                ""height"": 320,
                ""width"": 320
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab6761610000f1786af3ad76960fb9fe5249497f"",
                ""height"": 160,
                ""width"": 160
            }
        ],
        ""name"": ""Kvy Beats"",
        ""popularity"": 1,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:0jW2mGAJ4roNmvqmsIt8st""
    }
}"
2,73122,,,2,"2024-12-10 20:27","2024-12-10 20:28",647535,5,"2024-12-10 20:27","2024-12-10 20:27",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73122,,,2,"2024-12-10 20:27","2024-12-10 20:28",647534,5,"2024-12-10 20:27","2024-12-10 20:27",38,2,,"{
    ""value"": ""Kvy Beats""
}"
2,72709,,,2,"2024-12-09 17:58","2024-12-10 20:15",647468,5,"2024-12-10 20:15","2024-12-10 20:15",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,72709,,,2,"2024-12-09 17:58","2024-12-10 20:15",647467,5,"2024-12-10 20:15","2024-12-10 20:15",38,2,,"{
    ""value"": ""ROYAL HIGHNESS""
}"
2,73108,,,2,"2024-12-10 19:19","2024-12-10 19:19",647341,5,"2024-12-10 19:19","2024-12-10 19:19",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73108,,,2,"2024-12-10 19:19","2024-12-10 19:19",647340,5,"2024-12-10 19:19","2024-12-10 19:19",38,2,,"{
    ""value"": ""ily""
}"
2,73107,,,2,"2024-12-10 18:54","2024-12-10 18:54",647339,5,"2024-12-10 18:54","2024-12-10 18:54",38,2,,"{
    ""value"": ""Grim""
}"
2,73104,,,2,"2024-12-10 18:31","2024-12-10 18:32",647338,5,"2024-12-10 18:32","2024-12-10 18:32",72,1,,"{
    ""result"": 1
}"
2,73105,,,2,"2024-12-10 18:31","2024-12-10 18:31",647337,5,"2024-12-10 18:31","2024-12-10 18:31",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73105,,,2,"2024-12-10 18:31","2024-12-10 18:31",647336,5,"2024-12-10 18:31","2024-12-10 18:31",38,2,,"{
    ""value"": ""Jole""
}"
2,73104,,,2,"2024-12-10 18:31","2024-12-10 18:32",647334,5,"2024-12-10 18:31","2024-12-10 18:31",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73104,,,2,"2024-12-10 18:31","2024-12-10 18:32",647332,5,"2024-12-10 18:31","2024-12-10 18:31",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/01feU9Lfs2fzxyf4nfu69t""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 54
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/01feU9Lfs2fzxyf4nfu69t?locale=*"",
        ""id"": ""01feU9Lfs2fzxyf4nfu69t"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab6761610000e5eb625138e6b973fd0943334c53"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616100005174625138e6b973fd0943334c53"",
                ""height"": 320,
                ""width"": 320
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab6761610000f178625138e6b973fd0943334c53"",
                ""height"": 160,
                ""width"": 160
            }
        ],
        ""name"": ""Marcos"",
        ""popularity"": 8,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:01feU9Lfs2fzxyf4nfu69t""
    }
}"
2,73104,,,2,"2024-12-10 18:31","2024-12-10 18:32",647331,5,"2024-12-10 18:31","2024-12-10 18:31",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73104,,,2,"2024-12-10 18:31","2024-12-10 18:32",647330,5,"2024-12-10 18:31","2024-12-10 18:31",38,2,,"{
    ""value"": ""marcos""
}"
2,73091,,,2,"2024-12-10 16:49","2024-12-10 16:50",647253,5,"2024-12-10 16:50","2024-12-10 16:50",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73091,,,2,"2024-12-10 16:49","2024-12-10 16:50",647252,5,"2024-12-10 16:50","2024-12-10 16:50",38,2,,"{
    ""value"": ""Goodest_Discerner""
}"
2,73085,,,2,"2024-12-10 16:33","2024-12-10 16:34",647166,5,"2024-12-10 16:34","2024-12-10 16:34",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73085,,,2,"2024-12-10 16:33","2024-12-10 16:34",647164,5,"2024-12-10 16:34","2024-12-10 16:34",38,2,,"{
    ""value"": ""PrinceOnDecks""
}"
2,73078,,,2,"2024-12-10 16:03","2024-12-10 16:04",647105,5,"2024-12-10 16:04","2024-12-10 16:04",38,2,,"{
    ""value"": ""Teekay deviper""
}"
2,73075,,,2,"2024-12-10 15:41","2024-12-10 15:41",647044,5,"2024-12-10 15:41","2024-12-10 15:41",39,2,,"{
    ""value"": ""team_member"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Team member""
        }
    ]
}"
2,73075,,,2,"2024-12-10 15:41","2024-12-10 15:41",647043,5,"2024-12-10 15:41","2024-12-10 15:41",38,2,,"{
    ""value"": ""Hej""
}"
2,73071,,,2,"2024-12-10 15:07","2024-12-10 15:07",647013,5,"2024-12-10 15:07","2024-12-10 15:07",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73071,,,2,"2024-12-10 15:07","2024-12-10 15:07",647012,5,"2024-12-10 15:07","2024-12-10 15:07",38,2,,"{
    ""value"": ""Anuj_aggarwall""
}"
2,73070,,,2,"2024-12-10 15:06","2024-12-10 15:06",647011,5,"2024-12-10 15:06","2024-12-10 15:06",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73070,,,2,"2024-12-10 15:06","2024-12-10 15:06",647010,5,"2024-12-10 15:06","2024-12-10 15:06",38,2,,"{
    ""value"": ""carlos C-s Frr""
}"
2,73068,,,2,"2024-12-10 14:45","2024-12-10 14:46",647007,5,"2024-12-10 14:46","2024-12-10 14:46",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73068,,,2,"2024-12-10 14:45","2024-12-10 14:46",647005,5,"2024-12-10 14:46","2024-12-10 14:46",38,2,,"{
    ""value"": ""TE3TALL""
}"
2,73047,,,2,"2024-12-10 13:20","2024-12-10 13:21",646664,5,"2024-12-10 13:21","2024-12-10 13:21",72,1,,"{
    ""result"": 1
}"
2,73047,,,2,"2024-12-10 13:20","2024-12-10 13:21",646660,5,"2024-12-10 13:20","2024-12-10 13:20",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73047,,,2,"2024-12-10 13:20","2024-12-10 13:21",646657,5,"2024-12-10 13:20","2024-12-10 13:20",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/7lbOpXrgDHcQqA6lIVDw2G""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 19
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/7lbOpXrgDHcQqA6lIVDw2G?locale=*"",
        ""id"": ""7lbOpXrgDHcQqA6lIVDw2G"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d0000b273ecf3cbb6034ddcdda6a55015"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00001e02ecf3cbb6034ddcdda6a55015"",
                ""height"": 300,
                ""width"": 300
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616d00004851ecf3cbb6034ddcdda6a55015"",
                ""height"": 64,
                ""width"": 64
            }
        ],
        ""name"": ""J.L."",
        ""popularity"": 2,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:7lbOpXrgDHcQqA6lIVDw2G""
    }
}"
2,73047,,,2,"2024-12-10 13:20","2024-12-10 13:21",646656,5,"2024-12-10 13:20","2024-12-10 13:20",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73047,,,2,"2024-12-10 13:20","2024-12-10 13:21",646654,5,"2024-12-10 13:20","2024-12-10 13:20",38,2,,"{
    ""value"": ""Svile""
}"
2,73033,,,2,"2024-12-10 11:26","2024-12-10 11:27",646538,5,"2024-12-10 11:27","2024-12-10 11:27",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73033,,,2,"2024-12-10 11:26","2024-12-10 11:27",646537,5,"2024-12-10 11:26","2024-12-10 11:26",38,2,,"{
    ""value"": ""Kgalsie""
}"
2,73014,,,2,"2024-12-10 10:54","2024-12-10 10:55",646434,5,"2024-12-10 10:55","2024-12-10 10:55",72,1,,"{
    ""result"": 1
}"
2,73014,,,2,"2024-12-10 10:54","2024-12-10 10:55",646414,5,"2024-12-10 10:55","2024-12-10 10:55",42,2,,"{
    ""value"": ""he\/him"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""He\/Him""
        }
    ]
}"
2,73014,,,2,"2024-12-10 10:54","2024-12-10 10:55",646412,5,"2024-12-10 10:55","2024-12-10 10:55",40,4,,"{
    ""spotify"": {
        ""external_urls"": {
            ""spotify"": ""https:\/\/open.spotify.com\/artist\/1EKGn7PcgUA19OXlhZ7xgS""
        },
        ""followers"": {
            ""href"": null,
            ""total"": 3228
        },
        ""genres"": [],
        ""href"": ""https:\/\/api.spotify.com\/v1\/artists\/1EKGn7PcgUA19OXlhZ7xgS?locale=*"",
        ""id"": ""1EKGn7PcgUA19OXlhZ7xgS"",
        ""images"": [
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab6761610000e5ebdd8a53f1cf7bc45f5ce0b2d4"",
                ""height"": 640,
                ""width"": 640
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab67616100005174dd8a53f1cf7bc45f5ce0b2d4"",
                ""height"": 320,
                ""width"": 320
            },
            {
                ""url"": ""https:\/\/i.scdn.co\/image\/ab6761610000f178dd8a53f1cf7bc45f5ce0b2d4"",
                ""height"": 160,
                ""width"": 160
            }
        ],
        ""name"": ""Juan El Grande"",
        ""popularity"": 6,
        ""type"": ""artist"",
        ""uri"": ""spotify:artist:1EKGn7PcgUA19OXlhZ7xgS""
    }
}"
2,73014,,,2,"2024-12-10 10:54","2024-12-10 10:55",646411,5,"2024-12-10 10:54","2024-12-10 10:54",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73014,,,2,"2024-12-10 10:54","2024-12-10 10:55",646410,5,"2024-12-10 10:54","2024-12-10 10:54",38,2,,"{
    ""value"": ""Juan El Grande""
}"
2,73010,,,2,"2024-12-10 10:49","2024-12-10 10:50",646390,5,"2024-12-10 10:50","2024-12-10 10:50",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
2,73010,,,2,"2024-12-10 10:49","2024-12-10 10:50",646388,5,"2024-12-10 10:50","2024-12-10 10:50",38,2,,"{
    ""value"": ""Tena Vibez""
}"
2,72986,,,2,"2024-12-10 09:50","2024-12-10 09:50",646100,5,"2024-12-10 09:50","2024-12-10 09:50",39,2,,"{
    ""value"": ""artist"",
    ""valueDetails"": [
        {
            ""type"": ""fixed"",
            ""value"": ""Artist""
        }
    ]
}"
